380,15,26,14-097318,2014-03-13,Leading Edge Aviation,12.4,63.61
381,6,26,14-097318,2014-03-13,Leading Edge Aviation,26.1,133.89
382,1,26,14-097258,2014-03-12,Leading Edge Aviation,24,123.12
383,8,26,14-097258,2014-03-12,Leading Edge Aviation,18.6,95.42
384,11,26,14-097258,2014-03-12,Leading Edge Aviation,12.9,66.18
385,1,26,14-097258,2014-03-12,Leading Edge Aviation,16.7,85.67
386,2,26,14-097258,2014-03-12,Leading Edge Aviation,24,108
387,10,26,14-097258,2014-03-12,Leading Edge Aviation,18.5,94.9
388,12,26,14-097258,2014-03-12,Leading Edge Aviation,10.3,52.84
389,1,26,14-097258,2014-03-12,Leading Edge Aviation,30.6,156.98
390,12,26,14-097258,2014-03-12,Leading Edge Aviation,9.5,48.74
391,15,26,14-097130,2014-03-10,Leading Edge Aviation,21.5,110.3
392,8,26,14-097130,2014-03-10,Leading Edge Aviation,13.5,69.26
393,11,26,14-097130,2014-03-10,Leading Edge Aviation,18.7,95.93
394,1,26,14-097130,2014-03-10,Leading Edge Aviation,23.8,122.09
395,9,26,14-097130,2014-03-10,Leading Edge Aviation,20.5,105.16
396,2,26,14-097130,2014-03-10,Leading Edge Aviation,34,153
397,11,26,14-097130,2014-03-10,Leading Edge Aviation,17.8,91.31
398,1,26,14-097130,2014-03-10,Leading Edge Aviation,24.2,124.15
399,8,26,14-097130,2014-03-10,Leading Edge Aviation,20.9,107.22
400,9,26,14-097001,2014-03-08,Leading Edge Aviation,13.1,67.2
401,9,26,14-097001,2014-03-08,Leading Edge Aviation,9.8,50.27
402,8,26,14-097001,2014-03-08,Leading Edge Aviation,7.4,37.96
403,6,26,14-097001,2014-03-08,Leading Edge Aviation,14.3,73.36
404,15,26,14-097001,2014-03-08,Leading Edge Aviation,8.5,43.6
405,11,26,14-097001,2014-03-08,Leading Edge Aviation,20.3,104.14
406,1,26,14-097001,2014-03-08,Leading Edge Aviation,28,143.64
407,11,26,14-097001,2014-03-08,Leading Edge Aviation,18.3,93.88
408,11,26,14-096939,2014-03-07,Leading Edge Aviation,24.1,119.54
409,13,26,14-096939,2014-03-07,Leading Edge Aviation,17.2,85.31
410,9,26,14-096939,2014-03-07,Leading Edge Aviation,17.2,85.31
411,8,26,14-096939,2014-03-07,Leading Edge Aviation,21.8,108.13
412,1,26,14-096939,2014-03-07,Leading Edge Aviation,23.4,116.06
413,2,26,14-096939,2014-03-07,Leading Edge Aviation,35,157.5
414,13,26,14-096939,2014-03-07,Leading Edge Aviation,8.6,42.66
415,6,26,14-096939,2014-03-07,Leading Edge Aviation,24.4,121.02
416,8,26,14-096939,2014-03-07,Leading Edge Aviation,12,61.56
417,11,26,14-096939,2014-03-07,Leading Edge Aviation,13.9,71.31
418,9,26,14-096939,2014-03-07,Leading Edge Aviation,19.1,97.98
419,1,26,14-096939,2014-03-07,Leading Edge Aviation,25.2,129.28
420,14,26,14-096895,2014-03-06,Leading Edge Aviation,19.4,96.22
421,11,26,14-096841,2014-03-05,Leading Edge Aviation,18.1,89.78
422,9,26,14-096856,2014-03-05,Leading Edge Aviation,13.6,67.46
423,14,26,14-096856,2014-03-05,Leading Edge Aviation,14.3,70.93
424,15,26,14-096856,2014-03-05,Leading Edge Aviation,28.4,140.86
425,8,26,14-096856,2014-03-05,Leading Edge Aviation,17.8,88.29
426,8,26,14-096856,2014-03-05,Leading Edge Aviation,13.7,67.95
427,3,26,14-096762,2014-03-04,Leading Edge Aviation,26.2,129.95
428,7,26,14-096762,2014-03-04,Leading Edge Aviation,21.2,105.15
429,9,26,14-096762,2014-03-04,Leading Edge Aviation,14.9,73.9
430,6,26,14-096762,2014-03-04,Leading Edge Aviation,16.7,82.83
431,8,26,14-096762,2014-03-04,Leading Edge Aviation,5.9,29.26
432,11,26,14-096762,2014-03-04,Leading Edge Aviation,7.1,35.22
433,14,26,14-096762,2014-03-04,Leading Edge Aviation,23.1,114.58
434,7,26,14-096692,2014-03-03,Leading Edge Aviation,21.7,107.63
435,14,26,14-096692,2014-03-03,Leading Edge Aviation,19.3,95.73
436,12,26,14-096692,2014-03-03,Leading Edge Aviation,20.7,102.67
437,3,26,14-096692,2014-03-03,Leading Edge Aviation,14.4,71.42
438,9,26,14-096692,2014-03-03,Leading Edge Aviation,18,89.28
439,15,26,14-096692,2014-03-03,Leading Edge Aviation,36.1,179.06
440,2,26,14-096692,2014-03-03,Leading Edge Aviation,14,63
441,3,26,14-096692,2014-03-03,Leading Edge Aviation,13,64.48
442,12,26,14-096692,2014-03-03,Leading Edge Aviation,23.4,116.06
443,7,26,14-096692,2014-03-03,Leading Edge Aviation,13.6,67.46
444,11,26,14-096692,2014-03-03,Leading Edge Aviation,13.4,66.46
445,9,26,14-096692,2014-03-03,Leading Edge Aviation,18.5,91.76
446,7,26,14-096692,2014-03-03,Leading Edge Aviation,7.5,37.2
447,7,26,14-096681,2014-03-02,Leading Edge Aviation,14.6,72.42
448,15,26,14-096620,2014-02-28,Leading Edge Aviation,27.9,138.38
449,11,26,14-096620,2014-02-28,Leading Edge Aviation,14.6,72.42
450,7,26,14-096620,2014-02-28,Leading Edge Aviation,23,114.08
451,15,26,14-096620,2014-02-28,Leading Edge Aviation,13.2,65.47
452,14,26,14-096620,2014-02-28,Leading Edge Aviation,20.5,101.68
453,6,26,14-096591,2014-02-27,Leading Edge Aviation,19.4,96.22
454,11,26,14-096591,2014-02-27,Leading Edge Aviation,19,94.24
455,14,26,14-096591,2014-02-27,Leading Edge Aviation,12.2,60.51
456,3,26,14-096591,2014-02-27,Leading Edge Aviation,23.1,114.58
457,2,26,3230,2013-01-12,Utah Jet Center,37,152.07
458,15,26,14-096529,2014-02-26,Leading Edge Aviation,20.5,101.68
459,7,26,14-096529,2014-02-26,Leading Edge Aviation,17,84.32
460,14,26,14-096529,2014-02-26,Leading Edge Aviation,27.3,135.41
461,12,26,14-096529,2014-02-26,Leading Edge Aviation,25.9,128.46
462,11,26,14-096529,2014-02-26,Leading Edge Aviation,23,114.08
463,9,26,14-096529,2014-02-26,Leading Edge Aviation,14.7,72.91
464,2,26,14-096529,2014-02-26,Leading Edge Aviation,27,114.75
465,3,26,14-096529,2014-02-26,Leading Edge Aviation,17,84.32
466,15,26,14-096529,2014-02-26,Leading Edge Aviation,19,94.24
467,7,26,14-096529,2014-02-26,Leading Edge Aviation,17.2,85.31
468,9,26,14-096529,2014-02-26,Leading Edge Aviation,15.6,77.38
469,6,26,14-096529,2014-02-26,Leading Edge Aviation,20.5,101.68
470,14,26,14-096473,2014-02-25,Leading Edge Aviation,18.7,92.75
471,3,26,14-096473,2014-02-25,Leading Edge Aviation,27.8,137.89
472,8,26,14-096473,2014-02-25,Leading Edge Aviation,22.9,113.58
473,9,26,14-096473,2014-02-25,Leading Edge Aviation,19.6,97.22
474,15,26,14-096473,2014-02-25,Leading Edge Aviation,21,104.16
475,11,26,14-096473,2014-02-25,Leading Edge Aviation,24.8,123.01
476,9,26,14-096473,2014-02-25,Leading Edge Aviation,11.8,58.53
477,14,26,14-096473,2014-02-25,Leading Edge Aviation,22,109.12
478,3,26,14-096473,2014-02-25,Leading Edge Aviation,15.6,77.38
479,8,26,14-096473,2014-02-25,Leading Edge Aviation,16.3,80.85
480,12,26,14-096473,2014-02-25,Leading Edge Aviation,16.2,80.35
481,12,26,14-096473,2014-02-25,Leading Edge Aviation,23,114.08
482,14,7,00400012,2014-02-25,SPHERE ONE AVIATION,22.1,130.17
483,14,26,14-096448,2014-02-24,Leading Edge Aviation,16.5,81.84
484,13,26,14-096448,2014-02-24,Leading Edge Aviation,15.1,74.9
485,12,26,14-096448,2014-02-24,Leading Edge Aviation,16.5,81.84
486,15,26,14-096448,2014-02-24,Leading Edge Aviation,23.7,117.55
487,14,26,14-096448,2014-02-24,Leading Edge Aviation,7.9,39.18
488,12,26,14-096448,2014-02-24,Leading Edge Aviation,22.7,112.59
489,13,26,14-096448,2014-02-24,Leading Edge Aviation,14.6,72.42
490,11,26,14-096448,2014-02-24,Leading Edge Aviation,19.7,97.71
491,8,26,14-096448,2014-02-24,Leading Edge Aviation,18.9,93.74
492,2,26,14-096436,2014-02-24,Leading Edge Aviation,33,140.25
493,15,26,3230,2013-01-12,Utah Jet Center,25,115.75
494,15,26,14-096384,2014-02-23,Leading Edge Aviation,3,14.43
495,12,26,14-096384,2014-02-23,Leading Edge Aviation,11.3,54.35
496,13,26,14-096384,2014-02-23,Leading Edge Aviation,19.4,93.31
497,15,26,SLC-079909,2014-02-23,TAC AIR - Salt Lake City,7.1,42.81
498,13,47,10873,2014-02-22,Above View Jet Center,26.2,156.94
499,13,6,1767,2014-02-22,Bryce Canyon Airport,6.7,37.85
500,3,26,14-096336,2014-02-22,Leading Edge Aviation,22.1,106.3
501,15,26,14-096336,2014-02-22,Leading Edge Aviation,12.4,59.64
502,8,26,14-096336,2014-02-22,Leading Edge Aviation,7.2,34.63
503,12,26,14-096336,2014-02-22,Leading Edge Aviation,23.6,113.52
504,14,26,14-096336,2014-02-22,Leading Edge Aviation,13.9,66.86
505,8,26,14-096276,2014-02-21,Leading Edge Aviation,6,28.86
506,3,26,14-096276,2014-02-21,Leading Edge Aviation,11.3,54.35
507,15,26,14-096276,2014-02-21,Leading Edge Aviation,16.4,78.88
508,14,26,14-096276,2014-02-21,Leading Edge Aviation,15.4,74.07
509,13,26,14-096276,2014-02-21,Leading Edge Aviation,12.6,60.61
510,9,26,14-096276,2014-02-21,Leading Edge Aviation,21,101.01
511,8,26,14-096276,2014-02-21,Leading Edge Aviation,6.8,32.71
512,3,26,14-096276,2014-02-21,Leading Edge Aviation,11.7,56.28
513,15,26,14-096276,2014-02-21,Leading Edge Aviation,11.4,54.83
514,12,26,14-096276,2014-02-21,Leading Edge Aviation,13.3,63.97
515,14,26,SLC-079706,2014-02-21,TAC AIR- Salt Lake City,6.9,41.6
516,12,41,00000698,2014-02-21,TAC AIR PROVO,9.6,60.57
517,8,26,14-096231,2014-02-20,Leading Edge Aviation,13.6,65.42
518,15,26,14-096231,2014-02-20,Leading Edge Aviation,19.8,95.24
519,3,26,14-096231,2014-02-20,Leading Edge Aviation,20.9,100.53
520,14,26,14-096231,2014-02-20,Leading Edge Aviation,12.2,58.68
521,15,26,14-096231,2014-02-20,Leading Edge Aviation,23.2,111.59
522,13,26,14-096231,2014-02-20,Leading Edge Aviation,15.4,74.07
523,14,26,14-096231,2014-02-20,Leading Edge Aviation,6.1,29.34
524,12,26,14-096231,2014-02-20,Leading Edge Aviation,21.1,101.49
525,9,26,14-096231,2014-02-20,Leading Edge Aviation,20.6,99.09
526,3,26,14-096231,2014-02-20,Leading Edge Aviation,18.9,90.91
527,13,26,14-096231,2014-02-20,Leading Edge Aviation,12.2,58.68
528,9,26,14-096214,2014-02-19,Leading Edge Aviation,17.2,82.73
529,10,26,14-096214,2014-02-19,Leading Edge Aviation,22.1,106.3
530,6,26,14-096214,2014-02-19,Leading Edge Aviation,9.4,45.21
531,14,26,14-096214,2014-02-19,Leading Edge Aviation,18.2,87.54
532,15,26,14-096214,2014-02-19,Leading Edge Aviation,29.1,139.97
533,8,45,SLC-079048,2014-02-18,TAC AIR Salt Lake City,10,59.59
534,3,26,14-096126,2014-02-18,Leading Edge Aviation,20.7,99.57
535,14,26,14-096126,2014-02-18,Leading Edge Aviation,18.1,87.06
536,8,26,14-096126,2014-02-18,Leading Edge Aviation,16.5,79.36
537,9,26,14-096126,2014-02-18,Leading Edge Aviation,6.8,32.71
538,14,26,14-096126,2014-02-18,Leading Edge Aviation,7.9,38
539,6,26,14-096126,2014-02-18,Leading Edge Aviation,23.6,113.52
540,8,26,14-096126,2014-02-18,Leading Edge Aviation,5.1,24.53
541,3,26,14-096126,2014-02-18,Leading Edge Aviation,16.8,80.81
542,8,26,14-096126,2014-02-18,Leading Edge Aviation,18.3,88.02
543,9,26,14-096126,2014-02-18,Leading Edge Aviation,7.8,37.52
544,15,26,14-096126,2014-02-18,Leading Edge Aviation,27.1,130.35
545,6,26,14-096126,2014-02-18,Leading Edge Aviation,13.4,64.45
546,10,26,14-096126,2014-02-18,Leading Edge Aviation,11.8,56.76
547,12,26,14-096126,2014-02-18,Leading Edge Aviation,14.1,67.82
548,3,26,14-096126,2014-02-18,Leading Edge Aviation,16.9,81.29
549,9,26,14-096126,2014-02-18,Leading Edge Aviation,18.1,87.06
550,9,45,SLC-079129,2014-02-18,TAC AIR Salt Lake City,6.4,38.14
551,10,5,100016,2014-02-17,AIRMOTIVE SERVICE,16,91.21
552,1,26,14-096074,2014-02-17,Leading Edge Aviation,17.1,82.25
553,6,26,14-096074,2014-02-17,Leading Edge Aviation,26.9,129.39
554,14,26,14-096074,2014-02-17,Leading Edge Aviation,12.9,62.05
555,10,26,14-096074,2014-02-17,Leading Edge Aviation,20,96.2
556,10,26,14-096074,2014-02-17,Leading Edge Aviation,3,14.43
557,3,26,14-096074,2014-02-17,Leading Edge Aviation,24.6,118.33
558,14,26,14-096074,2014-02-17,Leading Edge Aviation,18.3,88.02
559,15,26,14-096074,2014-02-17,Leading Edge Aviation,19.1,91.87
560,6,26,14-096074,2014-02-17,Leading Edge Aviation,13.1,63.01
561,8,26,14-096074,2014-02-17,Leading Edge Aviation,23.8,114.48
562,2,26,14-096074,2014-02-17,Leading Edge Aviation,15,63.75
563,9,26,14-096074,2014-02-17,Leading Edge Aviation,23.4,112.55
564,14,26,14-096074,2014-02-17,Leading Edge Aviation,6.5,31.26
565,15,26,14-096061,2014-02-16,Leading Edge Aviation,24.6,118.33
566,14,40,100027,2014-02-15,Redtail Aviation,16.9,104.78
567,3,26,14-096001,2014-02-15,Leading Edge Aviation,21.8,104.86
568,3,26,14-096001,2014-02-15,Leading Edge Aviation,14,67.34
569,15,26,14-096001,2014-02-15,Leading Edge Aviation,21.5,103.42
570,6,26,14-096001,2014-02-15,Leading Edge Aviation,12.6,60.61
571,9,26,14-096001,2014-02-15,Leading Edge Aviation,13.2,63.49
572,14,26,14-096001,2014-02-15,Leading Edge Aviation,10.6,50.99
573,1,26,14-096001,2014-02-15,Leading Edge Aviation,19.6,94.28
574,1,26,14-096001,2014-02-15,Leading Edge Aviation,5,24.05
575,10,26,14-096001,2014-02-15,Leading Edge Aviation,14.6,70.23
576,2,26,14-095959,2014-02-14,Leading Edge Aviation,36,153
577,11,26,14-095920,2014-02-13,Leading Edge Aviation,21.4,102.93
578,3,26,14-095920,2014-02-13,Leading Edge Aviation,24.6,118.33
579,15,26,14-095920,2014-02-13,Leading Edge Aviation,17.9,86.1
580,12,26,14-095920,2014-02-13,Leading Edge Aviation,16.2,77.92
581,9,26,3230,2013-01-12,Utah Jet Center,4.5,20.84
582,10,26,14-095920,2014-02-13,Leading Edge Aviation,14.9,71.67
583,8,45,00000627,2014-02-13,TAC AIR SLC,17.4,103.7
584,15,26,14-095920,2014-02-13,Leading Edge Aviation,5.7,27.42
585,3,26,14-095802,2014-02-11,Leading Edge Aviation,22.7,109.19
586,15,26,14-095802,2014-02-11,Leading Edge Aviation,13.9,66.86
587,10,26,14-095802,2014-02-11,Leading Edge Aviation,19.6,94.28
588,6,26,14-095802,2014-02-11,Leading Edge Aviation,7.6,36.56
589,10,26,14-095802,2014-02-11,Leading Edge Aviation,6.3,30.3
590,1,26,14-095802,2014-02-11,Leading Edge Aviation,25.3,121.69
591,8,26,14-095802,2014-02-11,Leading Edge Aviation,20.5,98.6
592,3,26,14-095802,2014-02-11,Leading Edge Aviation,23.5,113.04
593,11,26,14-095802,2014-02-11,Leading Edge Aviation,13,62.53
594,12,26,14-095802,2014-02-11,Leading Edge Aviation,16.9,81.29
595,14,26,14-095802,2014-02-11,Leading Edge Aviation,14.1,67.82
596,10,26,14-095802,2014-02-11,Leading Edge Aviation,8.7,41.85
597,6,26,14-095802,2014-02-11,Leading Edge Aviation,28,134.68
598,10,26,14095802,2014-02-11,Leading Edge Aviation,25.3,121.69
599,15,26,14-095745,2014-02-10,Leading Edge Aviation,9.2,44.25
600,6,26,14-095745,2014-02-10,Leading Edge Aviation,24.5,117.84
601,12,26,14-095745,2014-02-10,Leading Edge Aviation,24.9,119.77
602,3,26,14-095745,2014-02-10,Leading Edge Aviation,15.8,76
603,13,26,14-095745,2014-02-10,Leading Edge Aviation,10.7,51.47
604,6,26,14-095745,2014-02-10,Leading Edge Aviation,7.9,38
605,14,26,14-095745,2014-02-10,Leading Edge Aviation,28.4,136.6
606,10,26,14-095745,2014-02-10,Leading Edge Aviation,17.3,83.21
607,5,26,3230,2013-01-12,Utah Jet Center,25.7,118.99
608,3,26,14-095684,2014-02-08,Leading Edge Aviation,28.9,139.01
609,15,26,14-095684,2014-02-08,Leading Edge Aviation,20.5,98.6
610,6,26,3230,2013-01-12,Utah Jet Center,16.9,78.25
611,8,26,3230,2013-01-12,Utah Jet Center,22.3,103.25
612,9,7,100107,2014-02-07,SPHERE ONE AVIATION,15.2,80.36
613,9,5,100032,2014-02-07,AIRMOTIVE SERVICE,25.3,144.27
614,1,26,3230,2013-01-12,Utah Jet Center,25.2,116.68
615,9,45,SLC-029923,2013-01-12,TAC Air,24.1,139.28
616,8,7,00100108,2014-02-07,SPHERE ONE AVIATION,18.2,96.23
617,15,26,3230,2013-01-13,Utah Jet Center,20.5,94.92
618,6,26,3230,2013-01-14,Utah Jet Center,27.1,128.73
619,9,26,3230,2013-01-14,Utah Jet Center,23.3,107.88
620,11,26,3230,2013-01-14,Utah Jet Center,20.8,96.3
621,9,26,3230,2013-01-14,Utah Jet Center,23.3,107.88
622,14,26,14-095531,2014-02-04,Leading Edge Aviation,12,57.72
623,6,26,14-095531,2014-02-04,Leading Edge Aviation,28.1,135.16
624,15,26,14-095531,2014-02-04,Leading Edge Aviation,27.9,134.2
625,15,26,14-095399,2014-02-03,Leading Edge Aviation,24.4,117.36
626,9,26,14-095399,2014-02-03,Leading Edge Aviation,9,43.29
627,8,26,14-095399,2014-02-03,Leading Edge Aviation,20,96.2
628,6,26,14-095399,2014-02-03,Leading Edge Aviation,22.1,106.3
629,12,26,14-095399,2014-02-03,Leading Edge Aviation,23.3,112.07
630,15,26,14-095399,2014-02-03,Leading Edge Aviation,18.2,87.54
631,14,26,14-095399,2014-02-03,Leading Edge Aviation,30.2,145.26
632,1,26,14-095399,2014-02-03,Leading Edge Aviation,25.8,124.1
633,4,26,14-095399,2014-02-03,Leading Edge Aviation,24,124.1
634,8,47,1972,2014-02-03,Above View Jet Center,20,119.8
635,4,26,14-095399,2014-02-03,Leading Edge Aviation,24,102
636,9,47,00003834,2014-02-03,Above View LLC,34,203.66
637,6,26,14-095388,2014-02-02,Leading Edge Aviation,12.3,59.16
638,8,26,14-095388,2014-02-02,Leading Edge Aviation,14.5,69.74
639,12,26,14-095388,2014-02-02,Leading Edge Aviation,18.2,87.54
640,1,26,13-092552,2014-02-01,Leading Edge Aviation,8.3,41.92
641,6,26,14-095364,2014-02-01,Leading Edge Aviation,21.5,103.42
642,8,26,14-095364,2014-02-01,Leading Edge Aviation,20,96.2
643,15,26,14-095334,2014-01-31,Leading Edge Aviation,16.4,78.88
644,1,26,14-095334,2014-01-31,Leading Edge Aviation,30.3,145.74
645,8,26,14-095334,2014-01-31,Leading Edge Aviation,16,76.96
646,14,26,14-095334,2014-01-31,Leading Edge Aviation,19.6,94.28
647,6,26,14-095334,2014-01-31,Leading Edge Aviation,23.8,114.48
648,4,26,14-095281,2014-01-30,Leading Edge Aviation,31,131.75
649,12,26,14-095281,2014-01-30,Leading Edge Aviation,26.6,127.95
650,14,26,14-095281,2014-01-30,Leading Edge Aviation,26.8,128.91
651,9,26,14-095281,2014-01-30,Leading Edge Aviation,23.1,111.11
652,3,26,14-095281,2014-01-30,Leading Edge Aviation,14.2,68.3
653,15,26,14-095281,2014-01-30,Leading Edge Aviation,24.7,118.81
654,6,26,3230,2013-01-14,Utah Jet Center,18.9,87.51
655,15,26,14-095194,2014-01-28,Leading Edge Aviation,19.1,91.87
656,9,26,14-095194,2014-01-28,Leading Edge Aviation,7.6,36.56
657,15,26,14-095194,2014-01-28,Leading Edge Aviation,19.9,95.72
658,1,26,140-95194,2014-01-28,Leading Edge Aviation,22.1,106.3
659,15,26,14-095194,2014-01-28,Leading Edge Aviation,16.2,77.92
660,10,26,14-095194,2014-01-28,Leading Edge Aviation,17,81.77
661,12,26,14-095194,2014-01-28,Leading Edge Aviation,8.4,40.4
662,9,26,14-095194,2014-01-28,Leading Edge Aviation,25,120.25
663,11,26,14-095194,2014-01-28,Leading Edge Aviation,12.4,59.64
664,9,26,14-095194,2014-01-28,Leading Edge Aviation,5.6,26.94
665,11,26,14-095194,2014-01-28,Leading Edge Aviation,10.1,48.58
666,11,26,14-095144,2014-01-27,Leading Edge Aviation,15.4,74.07
667,3,26,14-095144,2014-01-27,Leading Edge Aviation,20.6,99.09
668,1,26,14-095144,2014-01-27,Leading Edge Aviation,15.5,74.56
669,6,26,14-095144,2014-01-27,Leading Edge Aviation,25.2,121.21
670,9,26,14-095144,2014-01-27,Leading Edge Aviation,23.8,114.48
671,15,26,14-095144,2014-01-27,Leading Edge Aviation,13.8,66.38
672,4,26,14-095144,2014-01-27,Leading Edge Aviation,25,106.25
673,9,26,14-095144,2014-01-27,Leading Edge Aviation,8.2,39.44
674,14,26,14-095144,2014-01-27,Leading Edge Aviation,11,52.91
675,3,26,14-095100,2014-01-26,Leading Edge Aviation,13.8,66.38
676,9,26,14-095100,2014-01-26,Leading Edge Aviation,32,153.92
677,14,7,397181,2014-01-25,SPHERE ONE AVIATION,21.4,126.05
678,1,26,3230,2013-01-14,Utah Jet Center,23.6,109.27
679,3,26,3230,2013-01-14,Utah Jet Center,21.5,99.55
680,3,26,14-095045,2014-01-25,Leading Edge Aviation,28.9,139.01
681,15,26,14-095045,2014-01-25,Leading Edge Aviation,28.8,138.53
682,14,26,14-095045,2014-01-25,Leading Edge Aviation,6.1,29.34
683,12,26,14-095045,2014-01-25,Leading Edge Aviation,16.6,79.85
684,1,26,14-095045,2014-01-25,Leading Edge Aviation,24.5,117.84
685,13,26,14-095045,2014-01-25,Leading Edge Aviation,18.2,87.54
686,6,26,14-095045,2014-01-25,Leading Edge Aviation,14.6,70.23
687,10,26,14-095045,2014-01-25,Leading Edge Aviation,7.2,34.63
688,11,26,14-095045,2014-01-25,Leading Edge Aviation,19.7,94.76
689,9,26,14-095045,2014-01-25,Leading Edge Aviation,12.5,60.12
690,4,26,14-095045,2014-01-25,Leading Edge Aviation,32,136
691,15,26,14-095045,2014-01-25,Leading Edge Aviation,15.1,72.63
692,13,26,3230,2013-01-14,Utah Jet Center,26.5,122.7
693,11,26,14-095045,2014-01-25,Leading Edge Aviation,7.8,37.52
694,12,26,14-095045,2014-01-25,Leading Edge Aviation,11.2,53.87
695,14,26,14-095045,2014-01-25,Leading Edge Aviation,17.3,83.21
696,10,50,1824,2014-01-25,Wendover Airport,12,71.4
697,10,36,100061,2014-01-25,Mountain Valley Aviation,9,53.55
698,6,26,14-095004,2014-01-24,Leading Edge Aviation,21.9,105.34
699,9,26,14-095004,2014-01-24,Leading Edge Aviation,8.6,41.37
700,14,26,14-095004,2014-01-24,Leading Edge Aviation,6.1,29.34
701,10,26,14-095004,2014-01-24,Leading Edge Aviation,21.5,103.42
702,6,26,14-095004,2014-01-24,Leading Edge Aviation,15.8,76
703,14,26,14-095004,2014-01-24,Leading Edge Aviation,22.4,107.74
704,3,26,14-094961,2014-01-23,Leading Edge Aviation,14,67.34
705,15,26,14-094961,2014-01-23,Leading Edge Aviation,25.5,122.66
